email,course,hw_num,hw_grade,hw_details,exam_num,exam_details,exam_grade
gb9628@nittany.edu,CMPEN331,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
gb9628@nittany.edu,CMPSC465,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
gb9628@nittany.edu,IST110,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
el2162@nittany.edu,CMPSC475,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
el2162@nittany.edu,PHYS214,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
el2162@nittany.edu,PHYS212,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
dz1220@nittany.edu,EE210,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
dz1220@nittany.edu,STAT319,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
dz1220@nittany.edu,MATH140,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
em9606@nittany.edu,CMPSC448,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
em9606@nittany.edu,CSE583,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
em9606@nittany.edu,MATH140,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
dd7048@nittany.edu,CMPSC465,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
dd7048@nittany.edu,EE211,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
dd7048@nittany.edu,CMPSC475,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
hb4427@nittany.edu,CMPSC465,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
hb4427@nittany.edu,CSE583,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
hb4427@nittany.edu,CMPEN351,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
du5385@nittany.edu,EE330,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
du5385@nittany.edu,CMPSC448,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
du5385@nittany.edu,CMPSC461,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
do7088@nittany.edu,CMPSC431W,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
do7088@nittany.edu,CMPEN362,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
do7088@nittany.edu,CMPSC475,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
hh4615@nittany.edu,MATH231,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
hh4615@nittany.edu,CSE583,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
hh4615@nittany.edu,PHYS213,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
gl1181@nittany.edu,PHYS212,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
gl1181@nittany.edu,MATH141,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
gl1181@nittany.edu,CMPEN454,1.0,73.0,Turn in this homework online!,1.0,,73.0
ds7549@nittany.edu,PHYS214,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
ds7549@nittany.edu,CHEM112,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
ds7549@nittany.edu,CMPSC132,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
ej6093@nittany.edu,CMPSC131,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
ej6093@nittany.edu,MATH141,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ej6093@nittany.edu,IST558,1.0,74.0,Turn in this homework online!,1.0,,74.0
dt1755@nittany.edu,CMPSC221,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
dt1755@nittany.edu,CSE543,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
dt1755@nittany.edu,CMPSC461,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
gh1031@nittany.edu,MATH140,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
gh1031@nittany.edu,CMPSC311,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
gh1031@nittany.edu,CMPSC461,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
dg9379@nittany.edu,EE340,1.0,80.0,Turn in this homework online!,1.0,,80.0
dg9379@nittany.edu,EE210,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
dg9379@nittany.edu,CMPSC360,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
hq7130@nittany.edu,PHYS214,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
hq7130@nittany.edu,CMPEN431,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
hq7130@nittany.edu,ECON201,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
dl8726@nittany.edu,EE320,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
dl8726@nittany.edu,IST128,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
dl8726@nittany.edu,CSE543,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
fk3783@nittany.edu,EE352,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
fk3783@nittany.edu,CMPEN270,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
fk3783@nittany.edu,EE320,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
hs3254@nittany.edu,MATH230,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
hs3254@nittany.edu,CMPSC461,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
hs3254@nittany.edu,STAT318,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
eg9777@nittany.edu,ECON201,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
eg9777@nittany.edu,CSE543,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
eg9777@nittany.edu,STAT319,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
eh8403@nittany.edu,CMPEN270,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
eh8403@nittany.edu,IST558,1.0,81.0,Turn in this homework online!,1.0,,81.0
eh8403@nittany.edu,CMPSC221,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
dg1041@nittany.edu,EE311,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
dg1041@nittany.edu,EE210,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
dg1041@nittany.edu,CHEM112,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
ew3399@nittany.edu,EE320,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
ew3399@nittany.edu,EE210,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
ew3399@nittany.edu,MATH230,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
dr5383@nittany.edu,MATH140,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
dr5383@nittany.edu,EE211,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
dr5383@nittany.edu,CMPEN441,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
ib8603@nittany.edu,CMPSC461,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
ib8603@nittany.edu,DS120,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
ib8603@nittany.edu,CMPEN411,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
ef2211@nittany.edu,STAT414,1.0,74.0,Turn in this homework online!,1.0,,74.0
ef2211@nittany.edu,EE320,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
ef2211@nittany.edu,CMPEN351,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
hs6780@nittany.edu,CMPEN431,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
hs6780@nittany.edu,CMPSC448,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
hs6780@nittany.edu,CSE583,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
dh7046@nittany.edu,STAT318,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
dh7046@nittany.edu,CMPSC465,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
dh7046@nittany.edu,CMPSC431W,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
gl5818@nittany.edu,DS220,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
gl5818@nittany.edu,MATH140,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
gl5818@nittany.edu,EE210,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
gr4392@nittany.edu,PHYS211,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
gr4392@nittany.edu,CMPEN441,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
gr4392@nittany.edu,EE330,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
hm9327@nittany.edu,PHYS214,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
hm9327@nittany.edu,EE330,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
hm9327@nittany.edu,CMPEN431,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
er5239@nittany.edu,CMPSC311,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
er5239@nittany.edu,CMPEN362,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
er5239@nittany.edu,EE211,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
ek3642@nittany.edu,CMPEN441,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
ek3642@nittany.edu,EE210,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
ek3642@nittany.edu,ECON102,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
gr4591@nittany.edu,CMPSC360,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
gr4591@nittany.edu,EE311,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
gr4591@nittany.edu,EE211,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
fw2120@nittany.edu,CMPEN454,1.0,92.0,Turn in this homework online!,1.0,,92.0
fw2120@nittany.edu,CMPSC360,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
fw2120@nittany.edu,EE212,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
fc5125@nittany.edu,CMPEN454,1.0,81.0,Turn in this homework online!,1.0,,81.0
fc5125@nittany.edu,ECON101,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
fc5125@nittany.edu,DS120,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
hh1524@nittany.edu,DS220,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
hh1524@nittany.edu,CMPEN270,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
hh1524@nittany.edu,CMPEN431,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
dg7321@nittany.edu,STAT415,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
dg7321@nittany.edu,CMPEN431,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
dg7321@nittany.edu,CMPSC431W,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
dp4783@nittany.edu,ECON102,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
dp4783@nittany.edu,CMPEN351,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
dp4783@nittany.edu,CHEM110,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
gd4593@nittany.edu,CMPSC132,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
gd4593@nittany.edu,CMPSC221,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
gd4593@nittany.edu,EE340,1.0,92.0,Turn in this homework online!,1.0,,92.0
dg7987@nittany.edu,ECON101,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
dg7987@nittany.edu,CSE583,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
dg7987@nittany.edu,MATH141,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
gr3326@nittany.edu,EE210,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
gr3326@nittany.edu,MATH231,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
gr3326@nittany.edu,CMPEN441,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
dk1425@nittany.edu,CMPSC131,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
dk1425@nittany.edu,CMPEN331,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
dk1425@nittany.edu,EE340,1.0,69.0,Turn in this homework online!,1.0,,69.0
fr1588@nittany.edu,EE330,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
fr1588@nittany.edu,CMPEN454,1.0,79.0,Turn in this homework online!,1.0,,79.0
fr1588@nittany.edu,CMPSC360,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
hc6195@nittany.edu,CMPEN454,1.0,79.0,Turn in this homework online!,1.0,,79.0
hc6195@nittany.edu,CMPSC497,1.0,99.0,Turn in this homework online!,1.0,,99.0
hc6195@nittany.edu,CMPEN270,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
fa1972@nittany.edu,CMPSC475,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
fa1972@nittany.edu,STAT415,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
fa1972@nittany.edu,CHEM111,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
ff4897@nittany.edu,CMPSC461,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
ff4897@nittany.edu,PHYS211,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
ff4897@nittany.edu,ECON101,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
gj7421@nittany.edu,PHYS211,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
gj7421@nittany.edu,CMPEN331,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
gj7421@nittany.edu,CHEM110,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
dk5850@nittany.edu,CMPEN411,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
dk5850@nittany.edu,MATH231,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
dk5850@nittany.edu,EE352,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
gh2561@nittany.edu,CMPSC131,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
gh2561@nittany.edu,CMPSC221,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
gh2561@nittany.edu,PHYS213,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
gs2617@nittany.edu,IST128,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
gs2617@nittany.edu,IST558,1.0,68.0,Turn in this homework online!,1.0,,68.0
gs2617@nittany.edu,CMPSC465,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
eb3303@nittany.edu,CMPSC465,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
eb3303@nittany.edu,EE211,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
eb3303@nittany.edu,PHYS214,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
dt1653@nittany.edu,CMPSC360,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
dt1653@nittany.edu,EE353,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
dt1653@nittany.edu,CMPEN351,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
em9510@nittany.edu,PHYS212,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
em9510@nittany.edu,EE212,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
em9510@nittany.edu,STAT414,1.0,87.0,Turn in this homework online!,1.0,,87.0
hh1856@nittany.edu,STAT319,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
hh1856@nittany.edu,CSE583,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
hh1856@nittany.edu,CMPSC311,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
eh6509@nittany.edu,ECON201,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
eh6509@nittany.edu,ECON102,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
eh6509@nittany.edu,CMPSC461,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
hm8630@nittany.edu,CMPEN441,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
hm8630@nittany.edu,CMPSC448,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
hm8630@nittany.edu,ECON101,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
eq3640@nittany.edu,IST110,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
eq3640@nittany.edu,CMPEN331,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
eq3640@nittany.edu,EE210,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
hw8828@nittany.edu,CMPSC431W,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
hw8828@nittany.edu,DS220,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
hw8828@nittany.edu,CMPSC461,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
ew8925@nittany.edu,CMPSC465,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
ew8925@nittany.edu,STAT318,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
ew8925@nittany.edu,ECON101,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
ek5867@nittany.edu,CSE543,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
ek5867@nittany.edu,MATH141,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
ek5867@nittany.edu,EE352,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
dm6277@nittany.edu,CMPEN270,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
